event_id,feeder_id,trip_start_time,trip_end_time,fault_description
EVT_001023,FDR_002,25/09/2020 09:00,25/09/2020 20:00,Unknown cause – reset successful
EVT_001023_DUP,FDR_002,25/09/2020 09:02,25/09/2020 20:00,Duplicate trip record from control system
EVT_001024,FDR_019,21/01/2020 16:00,22/01/2020 00:00,Insulator failure reported on cross-arm
EVT_001025,FDR_007,13/03/2020 08:00,13/03/2020 11:00,Foil balloon contact on overhead line
EVT_001026,FDR_015,02/06/2020 02:00,02/06/2020 13:00,Bird strike on overhead conductor
EVT_001027,FDR_023,23/09/2020 10:00,23/09/2020 20:00,Tree contact on overhead line during high winds
EVT_001028,FDR_025,11/07/2020 02:00,11/07/2020 12:00,Bird strike on overhead conductor
EVT_001029,FDR_011,04/06/2020 21:00,05/06/2020 07:00,Foil balloon contact on overhead line
EVT_001030,FDR_002,06/01/2020 06:00,06/01/2020 20:00,"Storm-related outage, multiple spans affected"
EVT_001031,FDR_018,24/06/2020 16:00,24/06/2020 18:00,Tree contact on overhead line during high winds
EVT_001032,FDR_006,28/01/2020 20:00,29/01/2020 08:00,Bird strike on overhead conductor
EVT_001033,FDR_017,29/02/2020 19:00,01/03/2020 04:00,UG cable strike during excavation works
EVT_001033_DUP,FDR_017,29/02/2020 19:02,01/03/2020 04:00,Duplicate trip record from control system
EVT_001034,FDR_011,07/05/2020 08:00,07/05/2020 16:00,Cable joint failure suspected
EVT_001034_DUP,FDR_011,07/05/2020 08:02,07/05/2020 16:00,Duplicate trip record from control system
EVT_001035,FDR_020,08/09/2020 00:00,08/09/2020 11:00,UG cable insulation breakdown
EVT_001036,FDR_011,27/06/2020 17:00,27/06/2020 18:00,Foil balloon contact on overhead line
EVT_001037,FDR_004,01/07/2020 06:00,01/07/2020 11:00,Foil balloon contact on overhead line
EVT_001038,FDR_010,03/08/2020 03:00,03/08/2020 06:00,"HV trip – cause unclear, no defects found"
EVT_001039,FDR_023,19/06/2020 07:00,19/06/2020 10:00,Swan strike mid span over river
EVT_001040,FDR_021,04/01/2020 19:00,05/01/2020 08:00,"HV trip – cause unclear, no defects found"
EVT_001040_DUP,FDR_021,04/01/2020 19:02,05/01/2020 08:00,Duplicate trip record from control system
EVT_001041,FDR_021,27/08/2020 20:00,28/08/2020 05:00,"Storm-related outage, multiple spans affected"
EVT_001042,FDR_023,27/11/2020 22:00,28/11/2020 04:00,Squirrel on cross-arm causing fault
EVT_001043,FDR_011,21/07/2020 21:00,21/07/2020 23:00,Insulator failure reported on cross-arm
EVT_001044,FDR_012,21/07/2020 23:00,22/07/2020 10:00,"HV trip – cause unclear, no defects found"
EVT_001045,FDR_020,13/07/2020 10:00,13/07/2020 21:00,Insulator failure reported on cross-arm
EVT_001046,FDR_007,04/10/2020 18:00,05/10/2020 06:00,Conductor damage mid span
EVT_001047,FDR_022,17/10/2020 10:00,17/10/2020 16:00,Insulator failure reported on cross-arm
EVT_001048,FDR_021,11/01/2020 01:00,11/01/2020 02:00,UG cable strike during excavation works
EVT_001049,FDR_001,07/02/2020 19:00,08/02/2020 00:00,Bird strike on overhead conductor
EVT_001049_DUP,FDR_001,07/02/2020 19:02,08/02/2020 00:00,Duplicate trip record from control system
EVT_001050,FDR_004,28/07/2020 02:00,28/07/2020 09:00,Conductor damage mid span
EVT_001051,FDR_005,18/07/2020 23:00,19/07/2020 06:00,UG cable insulation breakdown
EVT_001052,FDR_011,18/07/2020 11:00,18/07/2020 20:00,UG cable insulation breakdown
EVT_001053,FDR_017,02/12/2020 17:00,03/12/2020 04:00,UG cable strike during excavation works
EVT_001054,FDR_021,08/10/2020 07:00,08/10/2020 10:00,Tree contact on overhead line during high winds
EVT_001055,FDR_001,04/08/2020 19:00,05/08/2020 04:00,Insulator failure reported on cross-arm
EVT_001056,FDR_007,27/06/2020 13:00,27/06/2020 21:00,Bird strike on overhead conductor
EVT_001057,FDR_019,09/04/2020 22:00,10/04/2020 11:00,Bird strike on overhead conductor
EVT_001057_DUP,FDR_019,09/04/2020 22:02,10/04/2020 11:00,Duplicate trip record from control system
EVT_001058,FDR_007,22/10/2020 04:00,22/10/2020 12:00,Conductor damage mid span
EVT_001059,FDR_023,05/07/2020 14:00,05/07/2020 22:00,Bird strike on overhead conductor
EVT_001060,FDR_003,06/09/2020 18:00,06/09/2020 22:00,Conductor damage mid span
EVT_001061,FDR_019,04/03/2020 11:00,04/03/2020 19:00,Insulator failure reported on cross-arm
EVT_001062,FDR_025,11/09/2020 07:00,11/09/2020 17:00,"HV trip – cause unclear, no defects found"
EVT_001062_DUP,FDR_025,11/09/2020 07:02,11/09/2020 17:00,Duplicate trip record from control system
EVT_001063,FDR_022,28/05/2020 19:00,29/05/2020 01:00,Swan strike mid span over river
EVT_001063_DUP,FDR_022,28/05/2020 19:02,29/05/2020 01:00,Duplicate trip record from control system
EVT_001064,FDR_022,11/08/2020 16:00,12/08/2020 05:00,Cable joint failure suspected
EVT_001065,FDR_001,04/05/2020 00:00,04/05/2020 11:00,Cable joint failure suspected
EVT_001066,FDR_011,09/09/2020 07:00,09/09/2020 18:00,Foil balloon contact on overhead line
EVT_001067,FDR_003,08/04/2020 04:00,08/04/2020 10:00,"HV trip – cause unclear, no defects found"
EVT_001068,FDR_011,31/05/2020 15:00,31/05/2020 21:00,Tree contact on overhead line during high winds
EVT_001069,FDR_015,02/01/2020 08:00,02/01/2020 18:00,Tree contact on overhead line during high winds
EVT_001069_DUP,FDR_015,02/01/2020 08:02,02/01/2020 18:00,Duplicate trip record from control system
EVT_001070,FDR_010,20/02/2020 15:00,20/02/2020 18:00,UG cable insulation breakdown
EVT_001071,FDR_021,06/03/2020 23:00,07/03/2020 08:00,Swan strike mid span over river
EVT_001071_DUP,FDR_021,06/03/2020 23:02,07/03/2020 08:00,Duplicate trip record from control system
EVT_001072,FDR_004,24/01/2020 09:00,24/01/2020 17:00,Tree contact on overhead line during high winds
EVT_001073,FDR_002,23/03/2020 21:00,24/03/2020 02:00,Squirrel on cross-arm causing fault
EVT_001074,FDR_011,21/09/2020 09:00,21/09/2020 11:00,Insulator failure reported on cross-arm
EVT_001075,FDR_016,20/01/2020 18:00,21/01/2020 08:00,Unknown cause – reset successful
EVT_001076,FDR_017,05/06/2020 15:00,06/06/2020 04:00,"Storm-related outage, multiple spans affected"
EVT_001077,FDR_018,25/06/2020 00:00,25/06/2020 13:00,"HV trip – cause unclear, no defects found"
EVT_001078,FDR_022,19/11/2020 18:00,19/11/2020 23:00,Conductor damage mid span
EVT_001079,FDR_008,28/11/2020 01:00,28/11/2020 08:00,UG cable insulation breakdown
EVT_001080,FDR_016,26/08/2020 12:00,27/08/2020 00:00,Swan strike mid span over river
EVT_001081,FDR_007,01/12/2020 08:00,01/12/2020 18:00,Conductor damage mid span
EVT_001081_DUP,FDR_007,01/12/2020 08:02,01/12/2020 18:00,Duplicate trip record from control system
EVT_001082,FDR_010,21/12/2020 09:00,21/12/2020 19:00,Insulator failure reported on cross-arm
EVT_001083,FDR_023,19/11/2020 20:00,20/11/2020 04:00,Insulator failure reported on cross-arm
EVT_001084,FDR_016,27/05/2020 06:00,27/05/2020 09:00,UG cable insulation breakdown
EVT_001085,FDR_016,24/03/2021 17:00,24/03/2021 19:00,"HV trip – cause unclear, no defects found"
EVT_001086,FDR_017,15/07/2021 07:00,15/07/2021 09:00,Bird strike on overhead conductor
EVT_001087,FDR_001,30/04/2021 17:00,01/05/2021 00:00,"HV trip – cause unclear, no defects found"
EVT_001088,FDR_011,11/10/2021 19:00,12/10/2021 02:00,Squirrel on cross-arm causing fault
EVT_001089,FDR_015,06/11/2021 19:00,07/11/2021 04:00,Tree contact on overhead line during high winds
EVT_001090,FDR_013,20/10/2021 20:00,20/10/2021 21:00,Unknown cause – reset successful
EVT_001091,FDR_022,22/10/2021 11:00,23/10/2021 00:00,Cable joint failure suspected
EVT_001092,FDR_008,23/01/2021 00:00,23/01/2021 13:00,Insulator failure reported on cross-arm
EVT_001093,FDR_018,16/12/2021 06:00,16/12/2021 18:00,Conductor damage mid span
EVT_001094,FDR_003,08/01/2021 03:00,08/01/2021 09:00,Foil balloon contact on overhead line
EVT_001095,FDR_009,25/05/2021 14:00,26/05/2021 01:00,UG cable strike during excavation works
EVT_001096,FDR_009,18/07/2021 05:00,18/07/2021 13:00,Conductor damage mid span
EVT_001097,FDR_021,11/10/2021 23:00,12/10/2021 00:00,"Storm-related outage, multiple spans affected"
EVT_001098,FDR_010,24/04/2021 06:00,24/04/2021 16:00,UG cable insulation breakdown
EVT_001099,FDR_002,07/02/2021 08:00,07/02/2021 17:00,Conductor damage mid span
EVT_001100,FDR_011,01/03/2021 23:00,02/03/2021 11:00,Swan strike mid span over river
EVT_001100_DUP,FDR_011,01/03/2021 23:02,02/03/2021 11:00,Duplicate trip record from control system
EVT_001101,FDR_020,10/09/2021 05:00,10/09/2021 11:00,"Storm-related outage, multiple spans affected"
EVT_001102,FDR_021,25/09/2021 16:00,26/09/2021 04:00,Insulator failure reported on cross-arm
EVT_001103,FDR_014,04/07/2021 03:00,04/07/2021 06:00,Tree contact on overhead line during high winds
EVT_001104,FDR_021,28/05/2021 04:00,28/05/2021 11:00,Conductor damage mid span
EVT_001105,FDR_023,30/12/2021 05:00,30/12/2021 12:00,Tree contact on overhead line during high winds
EVT_001106,FDR_025,26/06/2021 07:00,26/06/2021 15:00,Conductor damage mid span
EVT_001107,FDR_004,17/05/2021 06:00,17/05/2021 18:00,Conductor damage mid span
EVT_001108,FDR_012,06/04/2021 07:00,06/04/2021 13:00,"HV trip – cause unclear, no defects found"
EVT_001109,FDR_009,08/02/2021 10:00,08/02/2021 19:00,Bird strike on overhead conductor
EVT_001110,FDR_004,06/10/2021 16:00,06/10/2021 21:00,Unknown cause – reset successful
EVT_001111,FDR_015,24/06/2021 17:00,25/06/2021 00:00,"HV trip – cause unclear, no defects found"
EVT_001112,FDR_016,04/01/2021 00:00,04/01/2021 10:00,Tree contact on overhead line during high winds
EVT_001113,FDR_021,18/09/2021 15:00,19/09/2021 00:00,Unknown cause – reset successful
EVT_001114,FDR_014,09/02/2021 19:00,10/02/2021 06:00,Bird strike on overhead conductor
EVT_001115,FDR_007,17/10/2021 09:00,17/10/2021 11:00,UG cable insulation breakdown
EVT_001115_DUP,FDR_007,17/10/2021 09:02,17/10/2021 11:00,Duplicate trip record from control system
EVT_001116,FDR_014,27/05/2021 20:00,28/05/2021 07:00,UG cable strike during excavation works
EVT_001117,FDR_022,05/11/2021 06:00,05/11/2021 11:00,Bird strike on overhead conductor
EVT_001118,FDR_019,22/04/2021 09:00,22/04/2021 22:00,Insulator failure reported on cross-arm
EVT_001119,FDR_009,11/02/2021 21:00,11/02/2021 22:00,Swan strike mid span over river
EVT_001120,FDR_021,12/05/2021 23:00,13/05/2021 13:00,Squirrel on cross-arm causing fault
EVT_001120_DUP,FDR_021,12/05/2021 23:02,13/05/2021 13:00,Duplicate trip record from control system
EVT_001121,FDR_015,03/11/2021 09:00,03/11/2021 16:00,Unknown cause – reset successful
EVT_001122,FDR_004,17/05/2021 07:00,17/05/2021 17:00,Cable joint failure suspected
EVT_001123,FDR_004,12/07/2021 00:00,12/07/2021 06:00,"Storm-related outage, multiple spans affected"
EVT_001124,FDR_024,30/10/2021 16:00,30/10/2021 17:00,UG cable insulation breakdown
EVT_001125,FDR_009,24/12/2021 09:00,24/12/2021 11:00,Bird strike on overhead conductor
EVT_001126,FDR_001,15/12/2021 12:00,15/12/2021 13:00,Swan strike mid span over river
EVT_001127,FDR_024,24/07/2021 09:00,24/07/2021 21:00,UG cable strike during excavation works
EVT_001128,FDR_011,21/07/2021 06:00,21/07/2021 08:00,Conductor damage mid span
EVT_001129,FDR_023,21/04/2021 17:00,22/04/2021 02:00,Conductor damage mid span
EVT_001129_DUP,FDR_023,21/04/2021 17:02,22/04/2021 02:00,Duplicate trip record from control system
EVT_001130,FDR_018,10/10/2021 12:00,10/10/2021 13:00,Cable joint failure suspected
EVT_001131,FDR_024,03/02/2021 06:00,03/02/2021 10:00,Insulator failure reported on cross-arm
EVT_001131_DUP,FDR_024,03/02/2021 06:02,03/02/2021 10:00,Duplicate trip record from control system
EVT_001132,FDR_023,06/07/2021 02:00,06/07/2021 09:00,Swan strike mid span over river
EVT_001133,FDR_016,15/09/2021 08:00,15/09/2021 19:00,Swan strike mid span over river
EVT_001134,FDR_017,30/11/2021 21:00,01/12/2021 05:00,Swan strike mid span over river
EVT_001135,FDR_022,09/03/2021 19:00,10/03/2021 04:00,Unknown cause – reset successful
EVT_001136,FDR_018,04/10/2021 16:00,05/10/2021 05:00,Foil balloon contact on overhead line
EVT_001136_DUP,FDR_018,04/10/2021 16:02,05/10/2021 05:00,Duplicate trip record from control system
EVT_001137,FDR_004,17/02/2021 00:00,17/02/2021 12:00,Tree contact on overhead line during high winds
EVT_001138,FDR_013,28/09/2021 06:00,28/09/2021 13:00,UG cable strike during excavation works
EVT_001139,FDR_019,29/03/2021 02:00,29/03/2021 16:00,Swan strike mid span over river
EVT_001140,FDR_016,22/02/2021 04:00,22/02/2021 18:00,Insulator failure reported on cross-arm
EVT_001141,FDR_022,03/04/2021 14:00,04/04/2021 02:00,UG cable strike during excavation works
EVT_001142,FDR_022,01/09/2021 01:00,01/09/2021 09:00,Insulator failure reported on cross-arm
EVT_001143,FDR_015,16/06/2021 10:00,16/06/2021 23:00,Insulator failure reported on cross-arm
EVT_001144,FDR_017,05/10/2021 19:00,06/10/2021 01:00,Foil balloon contact on overhead line
EVT_001145,FDR_010,27/02/2021 05:00,27/02/2021 06:00,Bird strike on overhead conductor
EVT_001146,FDR_011,24/03/2021 16:00,25/03/2021 04:00,Foil balloon contact on overhead line
EVT_001147,FDR_013,23/08/2021 00:00,23/08/2021 10:00,"Storm-related outage, multiple spans affected"
EVT_001148,FDR_024,24/11/2021 21:00,25/11/2021 09:00,Tree contact on overhead line during high winds
EVT_001149,FDR_007,03/04/2021 09:00,03/04/2021 20:00,"HV trip – cause unclear, no defects found"
EVT_001150,FDR_006,03/10/2022 13:00,03/10/2022 16:00,Conductor damage mid span
EVT_001151,FDR_022,25/09/2022 15:00,26/09/2022 02:00,UG cable insulation breakdown
EVT_001152,FDR_013,21/02/2022 19:00,22/02/2022 09:00,Conductor damage mid span
EVT_001152_DUP,FDR_013,21/02/2022 19:02,22/02/2022 09:00,Duplicate trip record from control system
EVT_001153,FDR_013,21/11/2022 14:00,21/11/2022 15:00,Unknown cause – reset successful
EVT_001154,FDR_017,17/01/2022 02:00,17/01/2022 13:00,Bird strike on overhead conductor
EVT_001154_DUP,FDR_017,17/01/2022 02:02,17/01/2022 13:00,Duplicate trip record from control system
EVT_001155,FDR_013,29/12/2022 03:00,29/12/2022 13:00,UG cable strike during excavation works
EVT_001156,FDR_023,14/12/2022 17:00,15/12/2022 02:00,"Storm-related outage, multiple spans affected"
EVT_001157,FDR_022,04/12/2022 06:00,04/12/2022 12:00,"Storm-related outage, multiple spans affected"
EVT_001158,FDR_013,27/02/2022 00:00,27/02/2022 05:00,Foil balloon contact on overhead line
EVT_001159,FDR_018,12/06/2022 08:00,12/06/2022 12:00,"HV trip – cause unclear, no defects found"
EVT_001160,FDR_013,16/07/2022 04:00,16/07/2022 05:00,Swan strike mid span over river
EVT_001161,FDR_005,21/11/2022 23:00,22/11/2022 09:00,Conductor damage mid span
EVT_001162,FDR_011,03/03/2022 23:00,04/03/2022 10:00,UG cable insulation breakdown
EVT_001163,FDR_024,04/02/2022 13:00,05/02/2022 02:00,Foil balloon contact on overhead line
EVT_001164,FDR_015,27/08/2022 14:00,28/08/2022 01:00,Foil balloon contact on overhead line
EVT_001165,FDR_021,12/03/2022 23:00,13/03/2022 11:00,"HV trip – cause unclear, no defects found"
EVT_001166,FDR_022,05/01/2022 21:00,05/01/2022 22:00,"HV trip – cause unclear, no defects found"
EVT_001167,FDR_021,06/08/2022 06:00,06/08/2022 18:00,Swan strike mid span over river
EVT_001168,FDR_010,11/11/2022 17:00,11/11/2022 23:00,UG cable strike during excavation works
EVT_001169,FDR_024,26/02/2022 02:00,26/02/2022 16:00,Squirrel on cross-arm causing fault
EVT_001170,FDR_025,02/10/2022 14:00,02/10/2022 22:00,Swan strike mid span over river
EVT_001170_DUP,FDR_025,02/10/2022 14:02,02/10/2022 22:00,Duplicate trip record from control system
EVT_001171,FDR_014,15/04/2022 15:00,16/04/2022 00:00,Tree contact on overhead line during high winds
EVT_001171_DUP,FDR_014,15/04/2022 15:02,16/04/2022 00:00,Duplicate trip record from control system
EVT_001172,FDR_014,16/02/2022 03:00,16/02/2022 04:00,Insulator failure reported on cross-arm
EVT_001173,FDR_025,10/03/2022 07:00,10/03/2022 10:00,Swan strike mid span over river
EVT_001174,FDR_017,03/03/2022 21:00,04/03/2022 09:00,Squirrel on cross-arm causing fault
EVT_001175,FDR_006,13/04/2022 01:00,13/04/2022 12:00,"HV trip – cause unclear, no defects found"
EVT_001176,FDR_021,10/03/2022 00:00,10/03/2022 06:00,UG cable insulation breakdown
EVT_001177,FDR_012,30/09/2022 20:00,01/10/2022 06:00,Conductor damage mid span
EVT_001178,FDR_022,25/03/2022 08:00,25/03/2022 17:00,"HV trip – cause unclear, no defects found"
EVT_001179,FDR_012,03/09/2022 21:00,03/09/2022 23:00,UG cable insulation breakdown
EVT_001180,FDR_020,14/03/2022 07:00,14/03/2022 18:00,Swan strike mid span over river
EVT_001181,FDR_010,27/02/2022 14:00,27/02/2022 22:00,Cable joint failure suspected
EVT_001182,FDR_009,16/02/2022 01:00,16/02/2022 12:00,Bird strike on overhead conductor
EVT_001183,FDR_011,12/11/2022 18:00,13/11/2022 00:00,Squirrel on cross-arm causing fault
EVT_001184,FDR_008,20/07/2022 10:00,20/07/2022 18:00,Insulator failure reported on cross-arm
EVT_001185,FDR_018,28/01/2022 09:00,28/01/2022 17:00,UG cable insulation breakdown
EVT_001186,FDR_001,30/04/2022 09:00,30/04/2022 22:00,Cable joint failure suspected
EVT_001187,FDR_013,27/07/2022 18:00,27/07/2022 21:00,Insulator failure reported on cross-arm
EVT_001188,FDR_025,02/11/2022 17:00,03/11/2022 06:00,Conductor damage mid span
EVT_001189,FDR_012,11/12/2022 18:00,12/12/2022 07:00,Conductor damage mid span
EVT_001190,FDR_023,23/09/2022 00:00,23/09/2022 07:00,UG cable strike during excavation works
EVT_001191,FDR_020,30/12/2022 07:00,30/12/2022 18:00,Insulator failure reported on cross-arm
EVT_001192,FDR_021,29/05/2022 17:00,30/05/2022 02:00,Unknown cause – reset successful
EVT_001193,FDR_009,01/11/2022 07:00,01/11/2022 08:00,UG cable strike during excavation works
EVT_001194,FDR_002,01/04/2022 02:00,01/04/2022 05:00,UG cable insulation breakdown
EVT_001194_DUP,FDR_002,01/04/2022 02:02,01/04/2022 05:00,Duplicate trip record from control system
EVT_001195,FDR_009,27/03/2022 00:00,27/03/2022 03:00,Squirrel on cross-arm causing fault
EVT_001195_DUP,FDR_009,27/03/2022 00:02,27/03/2022 03:00,Duplicate trip record from control system
EVT_001196,FDR_015,19/10/2022 08:00,19/10/2022 14:00,Bird strike on overhead conductor
EVT_001196_DUP,FDR_015,19/10/2022 08:02,19/10/2022 14:00,Duplicate trip record from control system
EVT_001197,FDR_001,08/04/2022 07:00,08/04/2022 20:00,Conductor damage mid span
EVT_001198,FDR_001,28/05/2022 18:00,29/05/2022 08:00,Conductor damage mid span
EVT_001199,FDR_001,31/07/2022 08:00,31/07/2022 18:00,Tree contact on overhead line during high winds
EVT_001200,FDR_024,18/07/2022 07:00,18/07/2022 13:00,"HV trip – cause unclear, no defects found"
EVT_001201,FDR_009,08/02/2022 13:00,08/02/2022 18:00,UG cable strike during excavation works
EVT_001202,FDR_021,22/01/2022 21:00,23/01/2022 08:00,"HV trip – cause unclear, no defects found"
EVT_001203,FDR_003,17/07/2022 02:00,17/07/2022 09:00,Bird strike on overhead conductor
EVT_001204,FDR_025,05/07/2022 22:00,05/07/2022 23:00,"HV trip – cause unclear, no defects found"
EVT_001205,FDR_003,03/11/2022 06:00,03/11/2022 17:00,Unknown cause – reset successful
EVT_001206,FDR_016,09/05/2022 07:00,09/05/2022 12:00,Cable joint failure suspected
EVT_001207,FDR_014,01/02/2022 00:00,01/02/2022 14:00,Cable joint failure suspected
EVT_001208,FDR_007,23/01/2022 06:00,23/01/2022 12:00,Foil balloon contact on overhead line
EVT_001209,FDR_002,14/03/2022 23:00,15/03/2022 06:00,Cable joint failure suspected
EVT_001210,FDR_015,18/09/2022 09:00,18/09/2022 11:00,Unknown cause – reset successful
EVT_001211,FDR_003,20/11/2022 07:00,20/11/2022 20:00,Swan strike mid span over river
EVT_001211_DUP,FDR_003,20/11/2022 07:02,20/11/2022 20:00,Duplicate trip record from control system
EVT_001212,FDR_005,01/09/2022 05:00,01/09/2022 13:00,UG cable insulation breakdown
EVT_001213,FDR_011,21/01/2022 20:00,22/01/2022 01:00,Insulator failure reported on cross-arm
EVT_001214,FDR_022,17/10/2022 21:00,18/10/2022 06:00,UG cable strike during excavation works
EVT_001215,FDR_023,25/08/2022 10:00,25/08/2022 13:00,Conductor damage mid span
EVT_001216,FDR_020,23/04/2023 10:00,23/04/2023 16:00,UG cable insulation breakdown
EVT_001217,FDR_023,09/12/2023 22:00,10/12/2023 12:00,Squirrel on cross-arm causing fault
EVT_001218,FDR_002,07/03/2023 16:00,07/03/2023 18:00,"Storm-related outage, multiple spans affected"
EVT_001219,FDR_022,14/12/2023 20:00,14/12/2023 22:00,UG cable strike during excavation works
EVT_001220,FDR_014,13/07/2023 20:00,13/07/2023 22:00,UG cable strike during excavation works
EVT_001221,FDR_025,22/02/2023 22:00,23/02/2023 01:00,Swan strike mid span over river
EVT_001222,FDR_011,06/02/2023 10:00,06/02/2023 22:00,Unknown cause – reset successful
EVT_001223,FDR_023,19/12/2023 17:00,20/12/2023 07:00,Tree contact on overhead line during high winds
EVT_001224,FDR_003,06/09/2023 17:00,07/09/2023 00:00,Foil balloon contact on overhead line
EVT_001225,FDR_022,21/08/2023 19:00,22/08/2023 01:00,UG cable insulation breakdown
EVT_001225_DUP,FDR_022,21/08/2023 19:02,22/08/2023 01:00,Duplicate trip record from control system
EVT_001226,FDR_023,04/09/2023 10:00,04/09/2023 19:00,Squirrel on cross-arm causing fault
EVT_001227,FDR_013,13/03/2023 22:00,14/03/2023 03:00,Conductor damage mid span
EVT_001228,FDR_018,14/02/2023 09:00,14/02/2023 14:00,Insulator failure reported on cross-arm
EVT_001229,FDR_008,21/06/2023 00:00,21/06/2023 14:00,Tree contact on overhead line during high winds
EVT_001230,FDR_012,05/01/2023 16:00,05/01/2023 23:00,UG cable insulation breakdown
EVT_001231,FDR_020,25/01/2023 21:00,26/01/2023 11:00,Cable joint failure suspected
EVT_001232,FDR_017,09/01/2023 15:00,09/01/2023 23:00,"HV trip – cause unclear, no defects found"
EVT_001233,FDR_017,12/02/2023 09:00,12/02/2023 12:00,Insulator failure reported on cross-arm
EVT_001234,FDR_011,27/12/2023 01:00,27/12/2023 07:00,Unknown cause – reset successful
EVT_001235,FDR_004,17/10/2023 03:00,17/10/2023 08:00,"HV trip – cause unclear, no defects found"
EVT_001236,FDR_015,19/10/2023 16:00,19/10/2023 17:00,Conductor damage mid span
EVT_001237,FDR_018,30/09/2023 17:00,01/10/2023 04:00,Insulator failure reported on cross-arm
EVT_001238,FDR_004,16/11/2023 13:00,16/11/2023 19:00,Swan strike mid span over river
EVT_001239,FDR_008,01/08/2023 11:00,01/08/2023 23:00,Conductor damage mid span
EVT_001240,FDR_013,09/10/2023 17:00,10/10/2023 00:00,Foil balloon contact on overhead line
EVT_001241,FDR_013,29/10/2023 03:00,29/10/2023 17:00,Cable joint failure suspected
EVT_001242,FDR_008,17/12/2023 09:00,17/12/2023 16:00,Conductor damage mid span
EVT_001243,FDR_008,10/12/2023 17:00,11/12/2023 04:00,UG cable insulation breakdown
EVT_001244,FDR_018,08/08/2023 15:00,08/08/2023 21:00,"HV trip – cause unclear, no defects found"
EVT_001245,FDR_007,27/04/2023 16:00,27/04/2023 18:00,Cable joint failure suspected
EVT_001246,FDR_016,20/11/2023 12:00,20/11/2023 14:00,Foil balloon contact on overhead line
EVT_001247,FDR_012,22/08/2023 19:00,22/08/2023 23:00,Swan strike mid span over river
EVT_001248,FDR_022,19/01/2023 16:00,19/01/2023 23:00,Insulator failure reported on cross-arm
EVT_001249,FDR_004,19/03/2023 00:00,19/03/2023 14:00,Foil balloon contact on overhead line
EVT_001250,FDR_007,27/07/2023 12:00,27/07/2023 14:00,"HV trip – cause unclear, no defects found"
EVT_001251,FDR_024,04/09/2023 05:00,04/09/2023 11:00,Swan strike mid span over river
EVT_001252,FDR_019,24/01/2023 14:00,24/01/2023 20:00,Cable joint failure suspected
EVT_001253,FDR_011,10/02/2023 00:00,10/02/2023 08:00,Unknown cause – reset successful
EVT_001254,FDR_022,22/03/2023 21:00,23/03/2023 07:00,UG cable strike during excavation works
EVT_001255,FDR_006,19/08/2023 16:00,20/08/2023 01:00,Unknown cause – reset successful
EVT_001256,FDR_004,21/11/2023 17:00,21/11/2023 18:00,Swan strike mid span over river
EVT_001256_DUP,FDR_004,21/11/2023 17:02,21/11/2023 18:00,Duplicate trip record from control system
EVT_001257,FDR_020,04/11/2023 18:00,05/11/2023 07:00,Conductor damage mid span
EVT_001258,FDR_018,06/07/2023 08:00,06/07/2023 17:00,Insulator failure reported on cross-arm
EVT_001259,FDR_001,01/10/2023 22:00,02/10/2023 04:00,Conductor damage mid span
EVT_001260,FDR_006,26/07/2023 21:00,26/07/2023 23:00,UG cable insulation breakdown
EVT_001261,FDR_004,09/02/2023 18:00,10/02/2023 04:00,Cable joint failure suspected
EVT_001262,FDR_006,17/10/2023 01:00,17/10/2023 12:00,Conductor damage mid span
EVT_001263,FDR_011,21/12/2023 17:00,22/12/2023 00:00,Conductor damage mid span
EVT_001264,FDR_020,26/08/2023 19:00,27/08/2023 04:00,UG cable strike during excavation works
EVT_001265,FDR_013,16/05/2023 00:00,16/05/2023 06:00,Swan strike mid span over river
EVT_001266,FDR_018,19/02/2023 02:00,19/02/2023 09:00,Foil balloon contact on overhead line
EVT_001267,FDR_022,31/10/2023 18:00,01/11/2023 08:00,Swan strike mid span over river
EVT_001268,FDR_014,03/09/2023 12:00,03/09/2023 21:00,Insulator failure reported on cross-arm
EVT_001269,FDR_014,10/04/2023 00:00,10/04/2023 02:00,Conductor damage mid span
EVT_001270,FDR_006,09/02/2023 09:00,09/02/2023 22:00,Squirrel on cross-arm causing fault
EVT_001271,FDR_017,18/05/2023 20:00,19/05/2023 06:00,Insulator failure reported on cross-arm
EVT_001272,FDR_024,14/12/2023 01:00,14/12/2023 12:00,Conductor damage mid span
EVT_001273,FDR_019,30/08/2023 08:00,30/08/2023 14:00,Swan strike mid span over river
EVT_001274,FDR_017,11/12/2023 01:00,11/12/2023 07:00,Squirrel on cross-arm causing fault
EVT_001275,FDR_020,22/10/2023 19:00,23/10/2023 01:00,UG cable insulation breakdown
EVT_001276,FDR_005,20/09/2023 15:00,20/09/2023 21:00,UG cable insulation breakdown
EVT_001276_DUP,FDR_005,20/09/2023 15:02,20/09/2023 21:00,Duplicate trip record from control system
EVT_001277,FDR_006,22/01/2023 12:00,22/01/2023 19:00,Squirrel on cross-arm causing fault
EVT_001278,FDR_003,15/12/2023 22:00,16/12/2023 09:00,"HV trip – cause unclear, no defects found"
EVT_001279,FDR_024,29/08/2023 01:00,29/08/2023 02:00,Unknown cause – reset successful
EVT_001279_DUP,FDR_024,29/08/2023 01:02,29/08/2023 02:00,Duplicate trip record from control system
EVT_001280,FDR_025,13/06/2023 13:00,13/06/2023 18:00,Cable joint failure suspected
